doc_id,top_cluster,top_score
10003,33,0.6730098482169945
11880,31,0.6729172144754779
8622,10,0.6728931404256515
7108,39,0.6728390979229941
11537,17,0.6724829252497075
9647,34,0.6723732826194921
10202,13,0.6723316773894733
11772,17,0.6722818521874915
9501,13,0.6722527624995082
7590,13,0.6721092201596562
7325,13,0.6719190614821711
7488,34,0.6717844172849953
2054,7,0.6714029667573631
1250,17,0.671399389601037
8175,32,0.6711270449778017
11602,34,0.6709568962216627
5556,37,0.6705689895817961
10618,32,0.6705535131098611
795,7,0.6704384065003883
6140,30,0.6703727775041846
12868,22,0.6703011610869869
2941,7,0.6700409766247105
10357,37,0.6698593190250232
4730,33,0.6694530914050207
8424,7,0.6694452258129387
5405,28,0.6692731283265372
78,34,0.6687367152389789
25,34,0.6687355088214542
6614,25,0.6685715655322322
8137,13,0.6684491279557382
9621,33,0.6684174535324271
7480,31,0.6683848758601775
8401,13,0.6682570083311206
5590,7,0.668224414605591
3350,7,0.6681583705083957
8487,13,0.6678666203420317
6294,13,0.6678662736286618
11502,6,0.6678411219800277
11332,34,0.6676713486279928
6649,39,0.6676095625692907
5881,11,0.6675989321148288
11305,34,0.6674947508635877
7236,13,0.6673758907811906
9676,34,0.6672971290575859
3774,33,0.6671690591602782
12117,31,0.6667945672192134
10847,29,0.6667801135043872
564,33,0.6666960067617876
10748,11,0.6666648191749662
9569,13,0.6664203274655359
1772,34,0.6664189122376194
7362,13,0.6662733792187243
13124,13,0.6659610996293821
10997,13,0.6659225415429849
3784,7,0.6658120421196253
2860,7,0.6658033312763174
248,38,0.6656226547322378
10412,6,0.6655099118285943
8488,7,0.6654784540738161
10094,13,0.665369663031609
4801,33,0.6651354202699873
10442,7,0.6650986940702506
7533,13,0.664542844742096
4778,7,0.6644784781277847
3656,33,0.6643824826585483
11638,39,0.6643563632685104
266,35,0.6640775332757813
4178,14,0.6640322238021454
11951,8,0.6636909494031432
3123,1,0.6636079499574242
9740,34,0.6633954168634588
10546,37,0.6631718487779608
6847,7,0.6630649522313856
6120,30,0.6630179049140286
7608,13,0.6629266007017482
8932,24,0.662735525130214
9994,11,0.6625732709696888
6715,7,0.6624117909805441
1223,33,0.6621684933259705
6709,7,0.6619651055775299
1372,17,0.6619560317648999
1962,33,0.6619149497923003
2660,9,0.6617536629108557
9992,33,0.6612916057788698
10104,7,0.6612821279089153
7695,34,0.6611499604732507
6399,8,0.6611270609042292
6739,39,0.6608590845640515
5255,7,0.6608023041293004
5860,39,0.6607753616231358
13049,10,0.6607647014831035
3432,7,0.6606343779451889
13156,13,0.6605635958708173
1462,33,0.6603877565737069
7410,13,0.6603128424615727
11023,22,0.6600186657967799
696,39,0.6596512753218114
12816,37,0.6596303196936523
5491,3,0.6594271106026707
119,31,0.6590379801657219
7771,13,0.6589828187475846
12404,23,0.6589318079489608
7634,0,0.6584610551289273
13142,29,0.658443005621113
10843,29,0.6584150209254035
7580,21,0.6584040047633267
5447,33,0.6582811987411271
7251,31,0.6580173814530123
1676,33,0.6578165943732416
6023,33,0.6575904963176823
865,24,0.657578778603906
3203,13,0.6574723752386334
12772,13,0.657392560708659
8603,7,0.6573218759131265
8988,26,0.6572102433366089
13114,12,0.6571283914889352
12014,13,0.6570582359904187
11031,29,0.657049572193598
10826,13,0.6568070275962486
3976,25,0.6567717056167686
6426,13,0.6566985165424603
3320,30,0.6563817575777245
8453,27,0.6563171465467011
2966,7,0.6563034099066234
1943,39,0.656064742921275
2800,39,0.6560481182853117
2684,32,0.6560428526275892
4946,39,0.6558644556261394
6890,13,0.655226483647231
5791,7,0.6551865553194116
12804,13,0.6549577494945941
2567,33,0.6549222483244178
3906,7,0.654737332821853
12022,21,0.6547335935065659
7462,13,0.6547291957584812
7392,21,0.6546802886629655
3254,7,0.6545628407073096
9714,34,0.6544560318964987
13129,13,0.6543715890577122
8955,10,0.654306483839902
10704,37,0.6540137065805477
3031,26,0.6539187981896512
10116,22,0.6538878845508171
6844,7,0.6538003783463413
10586,12,0.6535212926100923
9700,34,0.65341848043713
2725,33,0.6533918415346799
10961,13,0.6532761896648428
4308,33,0.6531431772093104
6919,34,0.6530150172053767
2295,7,0.6529210401154198
2378,37,0.6529111809926522
620,33,0.652843478286835
7753,1,0.6528158901329216
6782,34,0.6527698660372565
5195,33,0.6527374972575395
10150,22,0.6526945251106209
9146,13,0.6525234355567169
8801,13,0.6525012402554338
12793,13,0.6524647558980878
172,13,0.6524390662199022
10590,7,0.6520316104475238
7482,13,0.6519658200396924
6275,7,0.6518379030228025
6277,17,0.6517374551383074
464,33,0.6515189168726866
10654,13,0.651364483831433
5427,27,0.6512042711001643
6142,30,0.6509856782138204
12674,10,0.6506470608457868
3023,7,0.6506167967918244
915,33,0.650600068583263
873,7,0.6501705760049618
10585,29,0.6501355816445794
10059,7,0.6500301960914106
12071,21,0.6498490465400197
3932,25,0.6497702594789617
8007,13,0.6496947973893321
3052,33,0.6496541242487985
7971,34,0.6496069043981267
9014,13,0.6495895363055535
3273,7,0.6495741402560107
10776,37,0.6495007740827848
6198,7,0.6493257440544273
4147,39,0.6492566190263047
4661,33,0.6490118366391152
13217,13,0.6487547696709522
1728,13,0.6486705027427451
97,30,0.6485824449052057
7797,31,0.6484259693925434
4488,33,0.6483354746416546
4480,39,0.6483142789157417
3616,7,0.6482730856139712
3345,39,0.6481599951718269
9276,33,0.6479916756917915
10771,37,0.6479596744649679
302,35,0.6478766769605342
2869,7,0.6478732039157528
10053,7,0.6476851754705286
9230,7,0.6475512822977639
8432,13,0.647372014002029
10685,37,0.6472484561057754
5868,33,0.6470844488200336
2692,12,0.6470147718397922
9648,34,0.6469834103453398
12215,13,0.6469028581189816
10751,39,0.6467286990692158
1164,32,0.6465582269660438
784,33,0.6464588158213279
7451,31,0.6464443429168667
2732,27,0.6463455308465873
1064,33,0.6462405173282543
8700,13,0.6462226987230607
9640,34,0.6458432368579657
10899,29,0.645665973453862
5480,7,0.6455895761968596
6273,7,0.6455480833331512
7950,33,0.6455349769437472
9969,3,0.6454284912845952
5886,7,0.6452352652474815
2059,33,0.6448197015730759
8119,24,0.644813448564965
2762,11,0.6447090668576502
10534,13,0.644658627393746
10221,3,0.6445709065704981
120,34,0.6439749727261603
8935,34,0.6437828877310404
4643,27,0.6435807488058616
4776,7,0.6435249161830129
10800,37,0.6434638318746452
6347,17,0.6434108908540883
1226,33,0.6433698142454665
9731,10,0.643061185521191
8640,34,0.6430201617291126
10806,37,0.6427950332616383
11569,34,0.6427011115663778
10303,37,0.6423283437293409
4590,33,0.642283977405231
425,7,0.6421588840946333
11600,34,0.6421498114050815
12216,13,0.6417240421121158
8320,27,0.6416039160618552
6367,34,0.6415737037719023
7601,34,0.6415464624150427
8009,13,0.6415240851997303
4346,33,0.6412766476149633
6783,7,0.641268344117544
10066,37,0.6409024257667507
4116,1,0.6408434856540574
10147,8,0.6407584808516432
1352,33,0.6404296186584358
746,35,0.6403307982476034
5547,33,0.640232718746168
10932,29,0.6399791044003232
9971,11,0.6398467402630357
10708,8,0.6395433128241095
7139,12,0.6394981883727485
13112,13,0.6394949217123348
3806,27,0.6394200669457225
3538,7,0.6394144322699291
10736,29,0.6393844472675615
9478,31,0.6392720843958339
11566,13,0.6392718492703893
12915,7,0.6392519438866695
7561,21,0.6392150524813066
5843,19,0.6392016591697411
11272,34,0.6391552576568236
2877,0,0.6391368040269625
9721,34,0.6387931150119303
2224,33,0.6387237897533126
10103,7,0.6385226867483915
7123,34,0.6384571058817632
10295,37,0.6384196052057377
2640,7,0.6382835174389608
1077,33,0.6381759595263938
7113,39,0.6380990804550383
3610,7,0.6379244856753848
10870,37,0.637886241029162
2135,39,0.6378405718781126
10148,3,0.6376577384872878
8715,10,0.6376527804309776
8766,7,0.6375040998347624
9401,34,0.6373284592850198
12717,31,0.6373031539924697
12293,21,0.6372597461680748
7381,11,0.6370559664555951
6008,33,0.6370093025280193
5097,39,0.6369032812627299
88,33,0.636751351850438
8776,13,0.6366697721773976
10682,22,0.6365650264855174
10385,11,0.6364267129636602
1217,6,0.6364155479789104
5161,7,0.6364032086874819
6895,13,0.6362767319541144
1985,31,0.6362203120139917
3909,7,0.6361758672479003
6427,13,0.6360214029408394
8888,35,0.6356481461241317
609,33,0.6356040868307908
7705,21,0.63554755877437
11837,23,0.6354577442222115
8381,26,0.6354109710724531
7065,31,0.6354027826380099
8750,39,0.6353626196855734
5209,5,0.6353031596307038
93,8,0.6351859709098356
11987,34,0.635099227760691
3287,7,0.6350594327806325
12304,31,0.6350531446099065
4535,13,0.6349998493355867
13225,13,0.6349354597730028
9941,34,0.6348456507210171
13086,34,0.6347579196329602
6141,30,0.6346920585340984
5509,33,0.6345244363227813
8509,33,0.634504197513762
4335,7,0.6344925024002581
2434,27,0.634462237081114
676,12,0.6342878484833703
6892,13,0.6342848731706862
274,7,0.6342332545886673
10018,35,0.6337693301623518
132,32,0.6337356945327349
7258,33,0.6337177137667372
7619,31,0.6335606384997885
3865,33,0.633553828035763
4091,7,0.6335196638410427
11975,34,0.6333428726911505
7773,34,0.6331473807119328
11155,13,0.6329892973245069
1829,29,0.6329515692324789
11435,34,0.6327364083797624
4768,37,0.6326157586415057
10444,29,0.6324488516848883
7844,11,0.6321141288700256
9112,10,0.6321108111635764
4079,7,0.6320331571751215
2723,33,0.6319805634195662
1466,7,0.6319411031533099
10931,22,0.6318479640210449
2939,7,0.6318475160641083
7496,13,0.631722479727086
6106,30,0.6316566513244226
6107,30,0.6316557499748381
7329,34,0.6315774468606675
2632,17,0.6313524404422628
4652,39,0.6309295455963403
10121,13,0.6308521806657509
11954,17,0.6307880721301018
3526,13,0.6307664598217041
9948,34,0.6307551813080108
9168,34,0.6307140485965685
5531,33,0.6306028940845881
9440,10,0.6305637981358139
6143,30,0.6305255614983538
10929,29,0.6304648470350471
12246,31,0.6303823078993191
10664,22,0.6303519082321198
10403,29,0.6301385567009554
8606,33,0.6301181043493638
10675,29,0.6299429929461752
6887,13,0.6298193524700348
11375,31,0.6297463984353782
482,33,0.6296708984251284
3208,26,0.6296447356792533
8834,34,0.6295894337476087
12152,10,0.6295549958401293
10139,13,0.6294960962914053
6308,7,0.629475402625024
8060,13,0.6294093559200008
4257,6,0.6293104292244294
6190,30,0.6292073091052944
6259,30,0.6286285654254788
2299,25,0.6285403356954611
11875,34,0.6283315641055969
0,34,0.6280938768602213
5613,1,0.627889022988206
11579,10,0.6277766302632057
7247,31,0.6276103364440268
339,7,0.6275379392455567
10657,29,0.6272828951629164
11385,34,0.6272084336216152
