doc_id,related_cluster,relevance_score
10681,2,0.7616046975657433
7345,37,0.7615471887935117
5807,3,0.7615011362565752
3315,37,0.7613802623132269
2268,37,0.7612534386947336
12966,3,0.7611039424613627
3730,37,0.7609541595113394
14759,36,0.7608000891821652
2206,4,0.7607323196529562
6644,31,0.7606292232165812
11011,37,0.7606117820338828
5573,15,0.7602904543081723
6519,15,0.7601533405431015
6787,3,0.7601390450907956
4879,15,0.7601209944072073
12321,27,0.7600949673499763
915,3,0.7600624093342379
14703,36,0.7596606054186595
2337,36,0.7590845559506282
4813,36,0.7590272882155447
9891,3,0.7589770957518577
13482,3,0.7588965453119819
10993,37,0.7585169459438326
7136,3,0.7583357769783964
14366,29,0.7580960445904362
6344,15,0.7580563804143402
9625,37,0.7579948804732779
5262,0,0.757968328271513
494,4,0.7579043593932745
13085,36,0.7578963485374528
11246,16,0.7578371551838936
7222,4,0.757631875655841
3627,37,0.7575398915485702
10325,37,0.7574440803398756
9168,37,0.7569714187694514
13194,12,0.7566573294858374
3104,37,0.756645363965758
4605,36,0.756634164370582
4004,4,0.7565348987709467
5570,37,0.7565079548472039
9372,3,0.7564022714848279
5145,37,0.7555158147455305
6251,37,0.7552104459127431
12815,36,0.7551759092959861
14308,36,0.755051437336303
14281,36,0.7549581916178019
10658,0,0.7545707374204376
5779,3,0.7544699017571127
10235,36,0.7543558350140285
13221,12,0.7542174781182667
15011,36,0.7538533186026046
3771,35,0.7538507661496139
4809,35,0.7538100561767962
15118,35,0.7536524513168658
14744,36,0.7535462357524485
846,16,0.7533780306121868
7527,36,0.7532931647794628
5151,6,0.7528593046908213
5724,2,0.7527681005567948
10785,7,0.7527125734538752
5505,7,0.7526665951169228
5218,37,0.7526573195848478
13566,27,0.7526528095114758
11061,12,0.7525833873503012
360,35,0.7525725887138283
5487,37,0.7524483288418575
461,36,0.752385139990867
2840,0,0.7523315875754812
7311,3,0.7520460163630036
13730,36,0.7518440446926727
3701,36,0.7516922103330042
4275,0,0.751680933456188
7672,3,0.7512433148979912
2848,3,0.7511246972810575
958,3,0.7510885082639395
15128,36,0.7507076454820314
2842,16,0.7506607238448421
8741,15,0.7503939914192627
5459,3,0.7503155144303911
777,3,0.7503092228864956
9250,0,0.7503037894467816
10667,3,0.7503021371235464
14754,36,0.7502712988199534
755,3,0.7501182390016043
3232,37,0.7498490004576955
2843,7,0.7498196764401279
5794,37,0.7497661440836804
1499,36,0.7497119849015726
11110,2,0.7495878499160483
10953,15,0.7492561340904444
4701,36,0.7489127296685025
3036,3,0.7486230482642781
7877,4,0.7483217566314013
11652,27,0.7482390390790469
11435,3,0.7480634932767337
6331,2,0.7480218511070734
1673,6,0.7480200489041253
11837,3,0.7479546299537231
11739,3,0.7479532903635836
229,37,0.7478652147672493
5830,5,0.7477924245778347
4304,4,0.74776886962223
1019,35,0.7477129012967092
14334,36,0.7475145164225276
6339,37,0.7472227517575846
6602,37,0.7471668365355587
14072,36,0.7471207645572527
2637,36,0.7469275819837548
4574,6,0.7468873152849496
6723,0,0.7468617915893807
13938,36,0.7467426259401193
1880,16,0.7466039270796924
11521,36,0.746582344483108
9070,37,0.7465118659480487
207,36,0.7462271476708672
172,3,0.7461942965206024
11342,36,0.7461411521529951
12053,37,0.7457490366535967
6977,6,0.7454835757760773
14369,3,0.745427740443151
4842,4,0.7454211800180615
14049,36,0.745288334928453
12915,3,0.7452822708815194
1247,37,0.7452074149165415
629,3,0.745205685822927
3683,12,0.7449942763208074
7664,0,0.7443023711599822
785,3,0.7442105184301682
2411,3,0.7440924672048211
1962,3,0.744040415511342
13563,3,0.7438097008713506
1232,36,0.7434831516532913
2544,37,0.7432896582693677
14426,36,0.7431524546045054
9235,2,0.7431224260380108
6038,15,0.7423842347521895
6557,0,0.7420434171195346
11158,36,0.7419385595455799
3014,36,0.7418977405751538
4305,36,0.7412121584132385
6513,0,0.7410421322139645
3074,3,0.740978046034644
6263,36,0.7407387388973887
14150,3,0.740498599631717
3407,3,0.7399114319955908
14108,36,0.7398099435878372
7127,36,0.7397898390808758
2452,36,0.7396028620665827
6023,37,0.7395767156884354
6494,0,0.7394697826926635
6058,6,0.7393997003434817
8153,3,0.7390392898272838
13322,2,0.7387925648023812
7308,3,0.7387649237713613
7938,37,0.7386658262101135
11598,0,0.7381846834300705
10031,3,0.73796618692997
7563,16,0.7377087274805945
13770,36,0.73762104816324
2600,8,0.7376107344023803
9693,16,0.7375353471545141
5139,3,0.73711160551059
6525,36,0.736899006470591
5369,22,0.736888774438346
9794,36,0.7366214181899429
3423,15,0.7366117303179093
14669,35,0.7365154034798177
8051,37,0.7363066828523632
8496,0,0.7359649433677797
11253,37,0.7359516575548966
744,35,0.7358472328841784
963,35,0.735693703438533
2595,3,0.7354665384898585
3271,3,0.7352001122679478
9900,12,0.7351177921846117
2471,3,0.735012699559047
13256,3,0.7348689014278612
6442,37,0.7348222248133156
10455,12,0.7347816984565132
11153,36,0.7346816472522217
3172,37,0.7344993787265481
4129,0,0.7342663367357616
9811,37,0.7341585616250166
6919,31,0.7341150229138707
8468,37,0.7337895075999934
13894,3,0.7335796144622903
2325,36,0.7334733269343419
2493,36,0.7334453368777837
9016,2,0.7333506144126858
9107,37,0.7332727288286075
1511,3,0.7328287595742201
14519,36,0.7327385728388209
701,3,0.7326995979255424
742,36,0.7324892576677717
767,35,0.7322441966227246
3950,36,0.7322100483181735
877,15,0.7320508983008399
9315,2,0.7319605695167128
13060,36,0.731776966437831
3518,35,0.7316952782171803
4405,36,0.7316389604103906
4740,37,0.7312802303589551
6365,4,0.7310037030484596
514,3,0.7309698231663131
6246,0,0.7309589717951811
4584,37,0.7307792844780596
10685,2,0.7304340255836828
12322,37,0.7301127867478384
1207,37,0.7300949807149634
7008,4,0.7298102733345395
4378,3,0.7296747753153637
9408,37,0.7296543830570819
12669,37,0.7296421970748798
9222,37,0.7296305904248191
7735,36,0.7293724050897348
1366,36,0.7293620767149344
2088,3,0.7292077365839272
8654,37,0.7289932132486003
76,3,0.7286755702530855
5692,8,0.7285409806602279
13434,37,0.7285044778660129
8914,4,0.7283484066297031
1177,36,0.7282393341574566
1339,12,0.7281278058709334
2295,36,0.7279800623086653
3898,35,0.7279640966116917
8414,3,0.7279450455614991
29,36,0.7278205084306254
7965,37,0.7277892098709541
7411,36,0.72777861759177
5016,0,0.7277004952657301
910,36,0.7275026249086299
539,22,0.7274430947876355
2229,35,0.7274131842647976
10431,37,0.7272797019472896
2506,36,0.727236230221728
10082,37,0.7270307161519145
8437,37,0.726903131648934
11384,37,0.7268263332515998
2531,4,0.7267256972847395
8421,7,0.7265080962676981
4364,0,0.7263532277093797
5150,36,0.726314802622281
4237,37,0.7261123855133846
8752,12,0.7260676351803819
2440,3,0.7259414654097119
2962,37,0.7257923805134548
1526,36,0.725675820649603
5201,37,0.725633350900344
965,36,0.7255099267128684
10614,37,0.7254831889422467
166,0,0.7253893517848352
5946,3,0.7252689301311174
2059,3,0.7250433746958894
310,3,0.7249884823659704
10869,31,0.7248041953928591
10675,37,0.7247073241503021
7016,36,0.7246023695391497
9646,36,0.7243861963201188
9969,37,0.7242153269228849
9195,3,0.7237630184426622
1743,0,0.7236039582646481
14735,36,0.7234612509191714
5327,4,0.7234520078437437
8610,7,0.7233095298952533
8780,37,0.7232984893527798
13672,36,0.7228511395167164
1593,36,0.7227733431823555
9004,3,0.7227198825201371
1317,3,0.7226963361831013
8262,3,0.7226526625533424
9461,3,0.7225743670726504
3957,4,0.7225596171807757
11280,37,0.7224908279233822
14276,36,0.7219953083407837
9472,37,0.721819849432148
14484,36,0.7217785271047253
8006,3,0.7216843951012275
7330,37,0.7212961947317559
883,36,0.7212752315403612
1831,3,0.7212546772574363
3275,37,0.7209371447531826
6053,16,0.7208690954657689
4390,6,0.7208479895690889
10319,36,0.72053457334003
173,35,0.719759812213916
410,3,0.7197361606073635
1181,35,0.7196635207254344
1829,3,0.7194334994643055
1455,36,0.7193138169990212
12117,37,0.7192619970115718
4665,36,0.7191982450134611
3943,3,0.7190951817992434
6877,37,0.7188452224053627
823,0,0.7187436818713726
8323,0,0.7185195221191603
11120,37,0.7184766391622636
365,0,0.718360419016384
3040,3,0.7182951080126951
10155,31,0.7180805511945162
7087,35,0.7180785992372309
1240,35,0.7180373114419479
14911,36,0.7178608724996852
12884,36,0.7177009046003443
329,3,0.7176884655425841
10960,37,0.7176073110218475
4791,36,0.7175393275377332
7101,2,0.7175252942484864
10023,36,0.7174549753328247
9609,36,0.7173611767957147
13909,3,0.7171169529859863
11680,37,0.7170919402496235
5627,36,0.7169176299207654
14914,35,0.7165409220994988
3029,36,0.7164068756375801
1864,0,0.7163722106016864
6106,8,0.7161125316269115
8299,2,0.7160557440582442
7680,14,0.7159353000696369
9142,4,0.7158655543838209
5221,37,0.7158032595301353
9111,3,0.7157315788482194
3614,37,0.7156966552225744
8314,36,0.71566370810345
9430,31,0.7156269258150041
2781,3,0.7155154524009297
10026,36,0.7154852137710842
2433,36,0.7151486166019557
7027,4,0.7150424247083378
10518,6,0.714877570472709
6524,3,0.7146701886790859
12279,2,0.7145084733220727
3646,2,0.7144967107378367
2665,36,0.7144642150280949
9920,37,0.7143831560463174
2719,6,0.7143453432785336
2378,3,0.7142300402062992
7209,36,0.7137608566775312
8402,14,0.7136284357177513
4014,4,0.7135286679272183
8076,37,0.7131421547900637
9848,15,0.7127230751067367
11160,16,0.7126627349399917
10446,2,0.7125825389139342
7362,2,0.7124828382732191
2777,36,0.712399343406218
4916,0,0.7123378928750976
11870,37,0.712284026301625
1461,36,0.7122145630843736
10126,36,0.7121943466638316
9638,12,0.7119761163693543
201,37,0.7118632232186216
8728,37,0.7118351700561597
10317,2,0.7117228702395197
3420,37,0.7116755552566376
5804,8,0.7115694116227022
4723,36,0.7115129141706665
11838,35,0.7114978882922293
10169,37,0.7113202836786221
9489,37,0.7111071285378125
7026,37,0.7110695984826908
1284,3,0.7109323917682837
14684,36,0.7107750047473614
5259,3,0.7107725949107202
3394,37,0.7107536735052835
12126,37,0.710738599683061
14941,36,0.7106519026500154
1263,37,0.7106455598831865
4179,37,0.7106426446205687
9549,37,0.7106395969574824
11950,12,0.7106013216330171
5822,36,0.7105456961230924
14504,3,0.710509457871036
10160,12,0.7102666245400232
9115,37,0.7102637782558806
218,0,0.7101764783126111
5465,0,0.7100843188865071
6593,37,0.7099818931242003
4375,7,0.7097587042697049
5903,37,0.7097469669881832
4567,4,0.7096996079961749
6421,0,0.7096492344386934
9747,2,0.7095427431890875
7558,3,0.709482375482559
6323,36,0.7094591956351991
9213,12,0.7094519672129603
14191,36,0.7093813487885813
4670,36,0.7091223969442385
15061,36,0.7088394889197465
4768,36,0.7086265798254646
6978,36,0.7084030625276304
1769,36,0.7083892473621264
1667,3,0.7083675194598601
14642,35,0.7083091730892361
6148,36,0.7082536291458891
9971,3,0.7078407979368392
14434,36,0.7077337522589148
10144,36,0.7076906247565282
1100,36,0.7076386919326342
8267,3,0.7076117462101698
4721,36,0.7074749592063054
11055,2,0.7073942576040667
3297,36,0.7073671133620337
7602,0,0.7073287271002288
966,0,0.7071107314767117
791,35,0.7068210118283035
2998,37,0.706781308851442
1846,36,0.7065454409998752
6463,2,0.7064763592137979
11502,2,0.7064661446699316
9044,37,0.7064098316898753
2597,3,0.7063815292538801
5528,6,0.7063794180453392
3964,0,0.7062988523517951
10816,34,0.7060351000414632
10223,36,0.7056842872318058
5755,36,0.7056731156515899
10375,31,0.7056088704979913
14372,36,0.7055626995090756
492,3,0.705299585603306
3202,4,0.705249576570871
4943,2,0.7052351351488879
10230,3,0.7048727423491722
6867,14,0.7048723081101421
1729,3,0.7048180815246369
332,35,0.704657359241882
10661,12,0.7045529216297473
14746,36,0.7045407335826622
2220,36,0.7043346007189452
5996,36,0.7042638152796724
14964,36,0.7038627904310206
3578,36,0.7037946836433333
9858,37,0.7035638544612349
11393,37,0.7035393071917821
12466,7,0.7035088364678223
4099,36,0.703476242268754
6403,37,0.7030892829646053
6185,31,0.702774960186159
50,0,0.7027540263007435
8853,22,0.702675878950491
7331,31,0.7026351116280111
14709,12,0.7025213237960751
3133,35,0.7025191842789507
11091,37,0.7024844238940219
14595,36,0.7024138598963029
132,3,0.7023743286922056
11071,12,0.7022730022783648
2721,36,0.70215498785987
11088,3,0.7020040110737346
4556,6,0.7019733261224689
14829,36,0.701611470935219
6612,37,0.7015973685869449
3824,8,0.7014817227589064
3678,0,0.701458241517276
194,35,0.7013878747206549
8030,12,0.7012222093226566
13766,16,0.7012084719661822
11577,3,0.7010508172931534
4281,0,0.700934923705487
8742,15,0.7008994702480209
10054,37,0.7008397257895881
9533,6,0.7008110203153161
10563,3,0.7004980028268836
7865,3,0.7004784170709759
9895,0,0.7002053288061613
15043,36,0.7000867929464859
8147,3,0.6997639269047194
1934,35,0.6993776699869148
2470,36,0.6993644425998056
13832,36,0.6990559413607095
13585,35,0.6989554332786831
807,35,0.6985996820083418
6523,36,0.6985911161809301
10525,37,0.6984208071415939
3921,4,0.6983832949873542
5907,22,0.6983590465583513
4790,12,0.6982131327635461
11558,2,0.69821077172712
7487,31,0.6978652983131995
7397,4,0.6972017004130646
1300,35,0.6970575186888999
1820,36,0.6970486145506181
13113,2,0.6968780317641408
14384,3,0.6968233325365142
2568,36,0.6967706341385249
11343,3,0.6967523813882336
7998,3,0.6966955777147024
1227,35,0.696532883938043
8978,31,0.6964033466860258
14727,36,0.6963543773549913
8781,3,0.6962875185343919
5941,35,0.6962490096376839
11267,12,0.6960932842740323
8302,4,0.6959771842206294
8033,12,0.6957183672821896
1602,5,0.6956073625581167
9547,2,0.6955897078365348
10861,37,0.6954566870765888
7860,4,0.6953305711352298
14527,36,0.6953189106216848
3258,3,0.6951172686706881
1301,35,0.6950512479870726
4893,36,0.6949429507169805
9929,4,0.6941724861288741
8012,3,0.6940944320947738
6890,4,0.6939044732496507
2696,3,0.6938401786405279
5698,6,0.6937745928281063
4162,0,0.6937316220803349
1279,35,0.693204348483714
13674,2,0.6930736063482521
7286,0,0.692943735552423
11825,37,0.6929154228171075
39,36,0.6925971939589564
2288,36,0.6925059639997914
7606,15,0.6923448220152041
11459,2,0.6922979537152154
2549,37,0.6922759571074136
14046,3,0.6920276380490166
13122,37,0.6919997423649441
6540,36,0.6916595107998278
9595,8,0.6912891894049994
3745,4,0.6912765025584126
11991,37,0.6912744291410277
14037,36,0.6912518319031346
3816,6,0.6912377894133799
3742,6,0.6912078292053541
2981,3,0.6911545474099438
2077,3,0.6909800640400103
4450,37,0.6908619047246295
8624,37,0.6908411933230144
2924,35,0.6905797955836462
10915,36,0.6904053346058971
12405,37,0.6903777812701475
1270,36,0.6902415455902077
13953,3,0.6901730291965634
3149,36,0.6900835550531504
8269,36,0.6897373028432432
5301,2,0.6894413081008722
11426,37,0.6894148935827066
14841,3,0.6894115018565281
1444,36,0.689395120049895
11508,3,0.6893708736749474
3222,37,0.6892931325721392
8614,12,0.6892178160623664
14859,7,0.6891325073838537
7545,3,0.6890490744181085
7744,6,0.6890242382877528
1925,3,0.6887457120795181
12124,37,0.6883718707142644
10930,37,0.6883665530410076
13076,37,0.6881198521250097
14830,36,0.6880010936856229
5119,31,0.6879277548749446
13393,3,0.6878308328435315
6999,37,0.6877838604718444
11468,37,0.6876106687450169
12404,37,0.687594719735175
7723,2,0.687502787862231
1728,4,0.6874867986012827
11169,36,0.6874295449890828
7627,3,0.6872934042503401
3873,36,0.6869802260642521
15130,36,0.6868032829862634
4064,37,0.6867427365630713
10567,36,0.6865770304481201
10821,2,0.6864696321571222
15095,36,0.686444733886968
12018,37,0.6864316252405112
2610,15,0.6862535988846062
10864,37,0.6861031822424942
13230,12,0.6860569968679999
10734,37,0.6859448512004771
4385,35,0.6859395953113113
2751,35,0.6859351950284832
11441,4,0.6859259129039881
11859,36,0.685763694144757
14844,36,0.6856356431577728
272,36,0.6855429297607513
6720,37,0.6852992910276491
7112,3,0.6851573876152512
7199,3,0.6851226529608662
7067,3,0.685122583336528
14584,36,0.6850343472997127
13917,31,0.6848598440591164
10624,35,0.6846666903411969
9200,3,0.6846361039131079
9720,37,0.6845546262678036
89,35,0.6845343138446447
6959,6,0.6844670555915823
427,35,0.6844651308623243
8463,2,0.6843913746158026
10838,36,0.6842872396859642
431,31,0.6841560626480216
3094,4,0.6841549794104159
5194,22,0.6840419524216662
11249,2,0.6839765489643577
5950,35,0.683845619485514
9711,37,0.6836900612067022
9285,36,0.6835522536287227
7012,37,0.6835116388996351
466,22,0.6835027351396914
14335,31,0.6833086125110857
2890,26,0.6832807144793905
2037,37,0.683169949195051
77,5,0.6831336041603372
9588,37,0.6830471350459157
1324,37,0.6830155624831216
12519,36,0.6829729968838001
